PUMFID,PROVINCE,REGION,G_URBRUR,GCAGEGR6,CSEX,G_CEDUC,G_CSTUD,G_CLFSST,GFAMTYPE,G_HHSIZE,G_HEDUC,G_HSTUD,EV_Q01,EV_Q02,PU_Q01,PU_Q02,PU_Q03,PU_Q06A,PU_Q06E,PU_Q06J,PU_Q06K,PU_G06
9306,11,1,6,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
9307,12,1,5,6,1,1,2,3,2,2,2,2,1,2,1,6,6,6,6,6,6,6
9308,46,4,4,6,1,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
9309,59,6,4,1,1,2,1,1,2,4,2,1,1,4,1,6,6,6,6,6,6,6
9310,35,3,2,3,1,3,2,1,3,1,3,2,1,4,1,6,6,6,6,6,6,6
9311,59,6,3,5,1,3,2,1,3,1,3,2,1,4,1,6,6,6,6,6,6,6
9312,35,3,4,6,2,1,2,3,2,3,2,2,1,4,1,6,6,6,6,6,6,6
9313,35,3,4,5,1,1,2,1,3,1,1,2,1,4,1,6,6,6,6,6,6,6
9314,35,3,5,3,1,2,2,1,1,4,2,2,1,3,1,6,6,6,6,6,6,6
9315,35,3,4,6,1,1,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
9316,35,3,5,2,2,2,1,1,2,2,2,1,1,4,1,6,6,6,6,6,6,6
9317,35,3,5,4,2,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
9318,35,3,4,1,2,2,1,3,4,4,2,1,1,4,1,6,6,6,6,6,6,6
9319,48,5,5,6,2,1,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
9320,35,3,4,5,2,1,2,3,1,3,1,1,1,4,1,6,6,6,6,6,6,6
9321,59,6,4,5,1,3,2,1,4,2,3,1,1,4,1,6,6,6,6,6,6,6
9322,12,1,5,6,1,1,2,3,2,2,2,2,1,3,1,6,6,6,6,6,6,6
9323,24,2,4,4,1,1,2,3,3,1,1,2,1,4,1,6,6,6,6,6,6,6
9324,35,3,4,2,2,2,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
9325,24,2,5,6,2,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
9326,46,4,4,4,2,2,2,1,2,3,2,2,1,4,1,6,6,6,6,6,6,6
9327,10,1,5,4,2,1,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6
9328,59,6,5,4,1,1,2,1,2,2,1,2,1,4,1,6,6,6,6,6,6,6
9329,59,6,5,6,1,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
9330,24,2,4,1,2,1,1,1,2,4,2,1,1,3,1,6,6,6,6,6,6,6
9331,59,6,4,5,2,2,2,1,3,1,2,2,1,3,1,6,6,6,6,6,6,6
9332,12,1,4,6,1,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
9333,35,3,2,5,2,1,2,2,2,2,3,2,1,3,1,6,6,6,6,6,6,6
9334,24,2,1,5,2,2,2,3,3,1,2,2,1,2,2,1,4,2,2,2,2,1
9335,35,3,2,3,1,3,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
9336,46,4,4,4,1,1,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
9337,48,5,5,4,1,1,2,3,3,1,1,2,1,2,2,1,3,2,1,2,2,2
9338,59,6,4,4,1,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
9339,13,1,4,2,1,1,2,3,1,3,2,2,1,4,1,6,6,6,6,6,6,6
9340,59,6,3,3,2,3,2,1,1,4,3,1,1,4,1,6,6,6,6,6,6,6
9341,46,4,5,6,1,1,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
9342,35,3,4,2,1,1,2,3,1,4,2,2,2,6,6,6,6,6,6,6,6,6
9343,24,2,4,5,1,1,2,3,2,2,1,2,1,7,2,3,4,2,1,2,2,2
9344,48,5,5,4,2,1,2,1,1,4,2,1,1,4,1,6,6,6,6,6,6,6
9345,47,4,4,4,1,2,2,1,1,4,2,1,2,6,6,6,6,6,6,6,6,6
9346,46,4,4,5,1,2,2,3,3,1,2,2,1,4,1,6,6,6,6,6,6,6
9347,35,3,2,3,1,2,2,2,3,1,2,2,1,3,2,1,2,2,2,2,2,1
9348,35,3,2,1,1,2,2,1,2,4,3,1,1,4,1,6,6,6,6,6,6,6
9349,24,2,5,6,1,1,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
9350,47,4,4,1,2,3,1,3,3,1,3,1,1,4,1,6,6,6,6,6,6,6
9351,35,3,4,4,2,1,2,1,1,4,1,1,1,4,1,6,6,6,6,6,6,6
9352,24,2,4,4,2,2,2,1,2,3,2,1,1,4,1,6,6,6,6,6,6,6
9353,24,2,1,2,2,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
9354,24,2,4,1,1,2,1,3,2,3,3,1,1,4,1,6,6,6,6,6,6,6
9355,47,4,5,2,1,1,2,1,1,4,2,2,1,3,1,6,6,6,6,6,6,6
9356,24,2,1,5,2,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
9357,47,4,5,3,1,2,2,1,2,3,2,1,1,3,1,6,6,6,6,6,6,6
9358,24,2,4,2,2,2,1,2,1,3,2,1,1,4,1,6,6,6,6,6,6,6
9359,47,4,5,5,2,2,2,1,2,3,2,1,1,4,1,6,6,6,6,6,6,6
9360,59,6,3,3,2,2,1,1,3,1,2,1,1,4,1,6,6,6,6,6,6,6
9361,59,6,3,5,2,1,2,3,2,2,3,2,2,6,6,6,6,6,6,6,6,6
9362,35,3,5,5,1,1,2,3,2,2,2,2,1,2,1,6,6,6,6,6,6,6
9363,24,2,4,4,2,3,2,1,2,4,3,1,1,4,1,6,6,6,6,6,6,6
9364,35,3,4,6,1,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
9365,35,3,4,1,2,2,1,1,4,2,2,1,1,4,1,6,6,6,6,6,6,6
9366,35,3,4,4,2,2,2,1,2,2,2,1,1,4,1,6,6,6,6,6,6,6
9367,12,1,4,3,1,1,2,2,1,3,1,2,1,3,1,6,6,6,6,6,6,6
9368,59,6,4,3,2,2,1,1,3,1,2,1,1,4,1,6,6,6,6,6,6,6
9369,24,2,4,1,2,3,2,1,2,3,3,1,1,4,1,6,6,6,6,6,6,6
9370,59,6,5,6,1,1,2,1,2,2,1,2,2,6,6,6,6,6,6,6,6,6
9371,13,1,4,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
9372,35,3,4,5,2,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
9373,47,4,5,6,2,1,2,3,3,1,1,2,1,4,1,6,6,6,6,6,6,6
9374,35,3,4,3,1,2,2,1,1,3,2,1,1,4,1,6,6,6,6,6,6,6
9375,35,3,4,3,2,3,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
9376,10,1,4,3,2,2,1,3,2,3,2,1,1,4,1,6,6,6,6,6,6,6
9377,35,3,4,6,2,2,2,3,3,1,2,2,1,4,1,6,6,6,6,6,6,6
9378,47,4,4,1,2,2,1,3,3,1,2,1,1,4,1,6,6,6,6,6,6,6
9379,35,3,4,6,1,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
9380,35,3,2,6,2,1,2,3,2,4,2,1,2,6,6,6,6,6,6,6,6,6
9381,35,3,4,2,2,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
9382,12,1,4,4,2,2,2,2,3,1,2,2,1,4,1,6,6,6,6,6,6,6
9383,46,4,4,2,2,1,2,3,1,3,1,2,1,4,1,6,6,6,6,6,6,6
9384,10,1,5,3,2,2,2,3,4,2,2,2,1,3,1,6,6,6,6,6,6,6
9385,35,3,4,6,1,3,2,1,2,2,3,2,1,3,1,6,6,6,6,6,6,6
9386,12,1,5,6,2,1,2,3,3,1,1,2,1,3,1,6,6,6,6,6,6,6
9387,24,2,4,2,1,2,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
9388,59,6,5,5,2,2,2,1,2,2,2,2,1,3,1,6,6,6,6,6,6,6
9389,35,3,4,3,2,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
9390,24,2,1,2,2,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
9391,24,2,4,2,2,3,2,1,1,3,3,2,1,4,1,6,6,6,6,6,6,6
9392,35,3,2,6,1,3,2,3,2,3,3,1,1,4,1,6,6,6,6,6,6,6
9393,47,4,5,6,1,1,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
9394,35,3,5,4,2,2,2,1,2,3,2,1,1,4,1,6,6,6,6,6,6,6
9395,13,1,5,6,2,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
9396,10,1,5,6,1,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
9397,10,1,4,1,1,2,1,1,2,3,2,1,1,4,1,6,6,6,6,6,6,6
9398,48,5,5,4,1,2,2,1,1,4,2,1,1,4,1,6,6,6,6,6,6,6
9399,10,1,5,5,1,1,2,1,1,3,2,2,2,6,6,6,6,6,6,6,6,6
9400,12,1,4,4,1,1,2,1,3,1,1,2,2,6,6,6,6,6,6,6,6,6
9401,59,6,4,2,1,2,2,1,2,2,3,1,1,4,1,6,6,6,6,6,6,6
9402,35,3,4,5,2,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
9403,10,1,5,3,2,1,2,2,1,2,1,2,1,4,1,6,6,6,6,6,6,6
9404,24,2,4,6,2,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
9405,24,2,1,5,1,1,2,3,2,3,2,2,2,6,6,6,6,6,6,6,6,6
9406,24,2,5,4,1,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
9407,47,4,5,1,1,1,2,1,2,2,1,2,1,4,1,6,6,6,6,6,6,6
9408,12,1,4,1,2,1,2,2,2,2,2,1,1,4,1,6,6,6,6,6,6,6
9409,48,5,5,3,2,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
9410,24,2,5,6,1,3,2,3,2,2,3,2,1,4,1,6,6,6,6,6,6,6
9411,35,3,2,4,2,1,2,1,2,2,1,2,1,4,1,6,6,6,6,6,6,6
9412,24,2,5,4,1,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
9413,35,3,5,4,2,2,2,1,1,3,2,1,1,4,1,6,6,6,6,6,6,6
9414,35,3,4,3,1,1,2,2,3,1,1,2,1,3,1,6,6,6,6,6,6,6
9415,24,2,5,4,1,1,2,1,3,1,1,2,2,6,6,6,6,6,6,6,6,6
9416,10,1,4,5,2,1,2,3,2,2,2,2,1,3,1,6,6,6,6,6,6,6
9417,35,3,4,5,1,2,2,1,2,2,3,1,1,4,1,6,6,6,6,6,6,6
9418,24,2,5,2,1,2,2,2,2,3,2,2,1,4,1,6,6,6,6,6,6,6
9419,35,3,4,6,1,2,2,3,2,2,2,2,1,4,1,6,6,6,6,6,6,6
9420,24,2,4,4,2,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
9421,48,5,4,1,2,2,1,1,4,2,2,1,1,4,1,6,6,6,6,6,6,6
9422,59,6,5,5,1,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
9423,10,1,4,6,2,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
9424,35,3,5,4,1,1,2,1,2,2,1,2,1,4,1,6,6,6,6,6,6,6
9425,35,3,2,6,2,1,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
9426,13,1,5,5,2,1,2,3,2,2,2,2,1,2,1,6,6,6,6,6,6,6
9427,47,4,4,3,2,1,1,1,1,4,1,1,1,3,1,6,6,6,6,6,6,6
9428,47,4,5,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
9429,59,6,5,2,2,1,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
9430,10,1,5,3,2,2,2,2,1,4,2,2,1,3,1,6,6,6,6,6,6,6
9431,48,5,4,4,1,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
9432,35,3,5,6,2,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
9433,35,3,4,5,2,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
9434,24,2,1,6,2,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
9435,59,6,4,5,1,2,2,3,2,2,2,2,1,4,1,6,6,6,6,6,6,6
9436,35,3,5,5,1,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
9437,59,6,3,1,2,1,2,3,1,4,2,2,1,4,1,6,6,6,6,6,6,6
9438,59,6,5,3,1,2,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
9439,24,2,5,3,1,2,2,1,1,4,3,2,1,2,1,6,6,6,6,6,6,6
9440,35,3,4,6,2,1,2,3,3,1,1,2,1,4,2,1,1,2,1,2,2,2
9441,24,2,4,4,2,1,2,1,2,2,1,2,1,4,1,6,6,6,6,6,6,6
9442,35,3,4,3,2,2,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
9443,46,4,4,5,1,1,2,1,2,3,2,1,1,4,1,6,6,6,6,6,6,6
9444,24,2,4,4,2,2,2,3,3,1,2,2,1,4,1,6,6,6,6,6,6,6
9445,13,1,4,6,2,2,2,3,2,2,2,2,1,3,1,6,6,6,6,6,6,6
9446,35,3,4,4,2,1,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
9447,48,5,5,4,1,2,2,1,2,3,2,2,1,4,1,6,6,6,6,6,6,6
9448,35,3,2,4,1,2,2,1,2,4,2,2,1,4,1,6,6,6,6,6,6,6
9449,47,4,4,4,2,3,2,1,3,1,3,2,1,4,1,6,6,6,6,6,6,6
9450,35,3,4,3,1,3,2,1,4,4,3,2,1,4,1,6,6,6,6,6,6,6
9451,59,6,3,2,1,3,2,1,1,3,3,2,1,4,1,6,6,6,6,6,6,6
9452,59,6,5,4,2,2,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
9453,48,5,4,5,1,2,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6
9454,47,4,5,4,2,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
9455,46,4,5,5,1,1,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
9456,24,2,5,4,1,2,2,3,1,2,2,2,1,2,1,6,6,6,6,6,6,6
9457,35,3,5,6,1,1,2,3,3,1,1,2,1,2,1,6,6,6,6,6,6,6
9458,35,3,4,2,2,3,2,1,2,4,3,2,1,4,1,6,6,6,6,6,6,6
9459,47,4,4,3,1,1,2,1,2,3,2,2,1,4,1,6,6,6,6,6,6,6
9460,59,6,5,6,1,3,2,3,3,1,3,2,1,4,1,6,6,6,6,6,6,6
9461,12,1,4,6,1,2,2,3,2,2,2,2,1,4,1,6,6,6,6,6,6,6
9462,35,3,2,6,2,1,2,3,2,2,1,2,1,3,1,6,6,6,6,6,6,6
9463,11,1,6,4,2,2,2,2,2,2,2,2,1,3,1,6,6,6,6,6,6,6
9464,46,4,4,4,2,3,2,1,2,3,3,1,1,4,1,6,6,6,6,6,6,6
9465,46,4,5,2,1,2,2,3,1,4,3,2,1,4,1,6,6,6,6,6,6,6
9466,35,3,4,5,2,2,2,1,3,1,2,2,1,3,1,6,6,6,6,6,6,6
9467,13,1,4,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
9468,11,1,6,5,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
9469,59,6,3,6,1,1,2,3,3,1,1,2,1,4,1,6,6,6,6,6,6,6
9470,46,4,4,5,1,1,2,1,3,1,1,2,2,6,6,6,6,6,6,6,6,6
9471,24,2,5,6,2,1,2,3,3,1,1,2,1,3,1,6,6,6,6,6,6,6
9472,24,2,1,4,2,1,2,1,3,1,1,2,1,4,1,6,6,6,6,6,6,6
9473,35,3,4,4,2,2,1,3,2,2,2,1,1,4,1,6,6,6,6,6,6,6
9474,35,3,4,6,1,2,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
9475,35,3,2,3,1,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
9476,35,3,5,5,1,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
9477,35,3,4,4,2,1,2,1,1,4,2,1,1,4,1,6,6,6,6,6,6,6
9478,35,3,2,2,2,2,2,3,2,2,2,2,1,4,1,6,6,6,6,6,6,6
9479,35,3,4,2,2,2,2,1,1,2,2,2,1,4,1,6,6,6,6,6,6,6
9480,10,1,5,1,2,1,1,3,2,3,2,1,1,4,1,6,6,6,6,6,6,6
9481,12,1,4,6,2,2,2,3,3,1,2,2,1,4,1,6,6,6,6,6,6,6
9482,48,5,4,6,1,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
9483,35,3,2,4,2,2,2,1,1,2,2,2,1,2,1,6,6,6,6,6,6,6
9484,24,2,4,4,1,1,2,1,2,2,1,2,2,6,6,6,6,6,6,6,6,6
9485,35,3,4,3,1,2,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6
9486,13,1,4,6,2,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
9487,24,2,1,5,1,2,2,1,2,3,2,2,1,4,1,6,6,6,6,6,6,6
9488,10,1,4,5,2,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
9489,46,4,5,1,2,1,2,3,2,4,3,1,1,4,1,6,6,6,6,6,6,6
9490,46,4,4,2,1,2,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
9491,12,1,4,4,1,2,2,2,2,2,2,1,1,4,1,6,6,6,6,6,6,6
9492,46,4,4,1,2,1,1,3,1,4,3,1,1,3,1,6,6,6,6,6,6,6
9493,59,6,5,3,2,2,2,1,1,2,2,2,1,4,1,6,6,6,6,6,6,6
9494,24,2,5,1,1,1,1,3,4,4,3,1,1,3,1,6,6,6,6,6,6,6
9495,24,2,5,6,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
9496,12,1,4,2,1,3,2,1,3,1,3,2,1,4,1,6,6,6,6,6,6,6
9497,24,2,1,6,1,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
9498,35,3,4,5,2,3,2,2,3,1,3,2,1,4,1,6,6,6,6,6,6,6
9499,59,6,3,2,1,2,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
9500,24,2,4,6,1,2,2,3,4,2,2,2,2,6,6,6,6,6,6,6,6,6
9501,35,3,5,6,1,2,2,3,2,2,2,2,1,4,1,6,6,6,6,6,6,6
9502,11,1,6,5,2,1,2,3,3,1,1,2,2,6,6,6,6,6,6,6,6,6
9503,35,3,4,4,2,1,2,3,1,3,1,2,2,6,6,6,6,6,6,6,6,6
9504,24,2,4,1,1,2,2,2,2,3,2,2,1,4,1,6,6,6,6,6,6,6
9505,35,3,2,5,2,2,2,1,2,3,3,2,1,4,1,6,6,6,6,6,6,6
9506,48,5,4,5,1,1,2,1,2,2,1,2,1,3,1,6,6,6,6,6,6,6
9507,48,5,5,5,2,2,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
9508,59,6,5,2,1,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
9509,24,2,5,4,1,1,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
9510,35,3,2,1,2,1,1,3,1,4,2,1,1,4,1,6,6,6,6,6,6,6
9511,24,2,1,3,2,3,2,1,1,3,3,2,1,3,1,6,6,6,6,6,6,6
9512,12,1,4,3,2,1,2,3,1,3,1,2,1,1,1,6,6,6,6,6,6,6
9513,13,1,4,1,2,2,1,3,2,4,2,1,1,4,1,6,6,6,6,6,6,6
9514,35,3,4,6,1,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
9515,59,6,3,6,2,2,2,3,2,2,2,2,1,4,1,6,6,6,6,6,6,6
9516,48,5,5,4,1,2,2,3,3,1,2,2,1,3,1,6,6,6,6,6,6,6
9517,35,3,4,2,1,3,2,1,1,3,3,2,1,4,1,6,6,6,6,6,6,6
9518,12,1,4,5,1,2,2,1,2,2,2,2,1,1,1,6,6,6,6,6,6,6
9519,24,2,4,1,1,1,1,1,1,4,2,1,1,3,1,6,6,6,6,6,6,6
9520,35,3,4,4,2,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
9521,24,2,5,1,2,1,1,1,1,4,2,1,1,4,1,6,6,6,6,6,6,6
9522,12,1,4,6,2,2,2,3,2,3,2,2,1,3,1,6,6,6,6,6,6,6
9523,35,3,5,2,1,1,2,1,1,4,2,2,1,4,1,6,6,6,6,6,6,6
9524,47,4,4,2,2,3,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
9525,11,1,6,1,1,2,1,3,2,3,2,1,1,4,1,6,6,6,6,6,6,6
9526,35,3,4,5,2,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
9527,24,2,5,6,1,2,2,3,2,3,2,2,2,6,6,6,6,6,6,6,6,6
9528,59,6,4,2,1,2,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
9529,59,6,4,6,2,3,2,3,2,2,3,2,1,4,1,6,6,6,6,6,6,6
9530,35,3,2,5,1,3,2,1,2,2,3,2,1,3,1,6,6,6,6,6,6,6
9531,24,2,4,1,1,2,1,3,1,3,2,1,1,4,1,6,6,6,6,6,6,6
9532,35,3,4,3,2,2,2,1,1,3,2,2,1,4,1,6,6,6,6,6,6,6
9533,59,6,5,1,1,1,1,1,1,4,2,1,1,4,1,6,6,6,6,6,6,6
9534,24,2,1,2,2,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
9535,24,2,5,2,1,1,2,1,2,3,1,2,2,6,6,6,6,6,6,6,6,6
9536,46,4,5,6,2,2,2,3,2,2,2,2,1,3,2,1,2,1,2,2,2,2
9537,35,3,5,6,2,1,2,3,2,2,1,2,1,1,1,6,6,6,6,6,6,6
9538,24,2,1,6,2,3,2,3,3,1,3,2,2,6,6,6,6,6,6,6,6,6
9539,24,2,5,4,1,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
9540,24,2,4,4,2,1,2,1,2,3,2,1,1,4,1,6,6,6,6,6,6,6
9541,13,1,5,5,2,1,2,3,2,2,1,2,1,4,1,6,6,6,6,6,6,6
9542,47,4,5,5,2,1,2,3,2,3,2,1,1,3,1,6,6,6,6,6,6,6
9543,24,2,1,5,1,2,2,1,2,2,2,2,1,4,2,3,4,2,2,2,2,1
9544,24,2,1,4,1,3,2,1,2,3,3,1,1,4,1,6,6,6,6,6,6,6
9545,13,1,4,3,2,2,2,1,3,1,2,2,1,2,2,1,1,2,2,2,1,2
9546,10,1,4,2,2,1,1,1,1,2,1,1,1,4,1,6,6,6,6,6,6,6
9547,10,1,5,4,2,2,1,3,2,4,2,1,1,4,1,6,6,6,6,6,6,6
9548,35,3,4,4,2,2,2,1,1,2,2,1,1,4,1,6,6,6,6,6,6,6
9549,35,3,5,5,1,3,2,1,1,4,3,1,1,4,1,6,6,6,6,6,6,6
9550,35,3,4,4,2,2,1,3,3,1,2,1,1,4,1,6,6,6,6,6,6,6
9551,59,6,3,6,2,2,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6
9552,47,4,4,4,1,1,2,1,3,1,1,2,1,2,1,6,6,6,6,6,6,6
9553,35,3,4,4,1,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
9554,24,2,4,1,2,1,2,1,2,2,1,2,1,4,1,6,6,6,6,6,6,6
9555,35,3,4,5,2,1,2,1,2,2,1,2,1,4,1,6,6,6,6,6,6,6
9556,10,1,4,3,1,2,2,1,1,3,3,2,1,4,1,6,6,6,6,6,6,6
9557,35,3,4,3,2,3,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
9558,48,5,5,6,2,2,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
9559,24,2,5,5,2,2,2,1,2,2,2,2,1,1,1,6,6,6,6,6,6,6
9560,24,2,5,3,2,3,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
9561,47,4,4,2,2,3,2,1,2,2,3,2,1,4,1,6,6,6,6,6,6,6
9562,59,6,4,4,1,1,2,1,2,4,2,2,1,4,1,6,6,6,6,6,6,6
9563,11,1,6,6,1,3,2,3,3,1,3,2,1,4,1,6,6,6,6,6,6,6
9564,35,3,5,5,1,2,2,1,2,4,3,2,1,4,1,6,6,6,6,6,6,6
9565,48,5,5,5,2,1,2,3,2,3,1,2,2,6,6,6,6,6,6,6,6,6
9566,47,4,4,3,2,1,2,1,1,3,2,2,1,4,1,6,6,6,6,6,6,6
9567,48,5,5,5,2,3,2,1,2,2,3,2,2,6,6,6,6,6,6,6,6,6
9568,24,2,5,1,2,1,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
9569,47,4,5,4,1,2,2,3,2,2,2,2,1,4,1,6,6,6,6,6,6,6
9570,12,1,5,3,1,1,2,2,1,4,2,2,1,4,2,1,2,2,2,1,2,2
9571,35,3,2,1,1,1,1,3,2,4,2,1,1,4,1,6,6,6,6,6,6,6
9572,35,3,5,3,1,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
9573,24,2,5,5,2,2,2,3,4,3,3,2,2,6,6,6,6,6,6,6,6,6
9574,24,2,1,3,1,3,2,2,1,4,3,1,1,4,1,6,6,6,6,6,6,6
9575,35,3,5,3,2,2,2,1,1,4,3,2,1,3,1,6,6,6,6,6,6,6
9576,35,3,5,6,2,1,2,3,3,1,1,2,1,1,2,2,3,2,2,2,2,1
9577,24,2,4,3,2,1,2,1,1,2,1,2,1,4,1,6,6,6,6,6,6,6
9578,48,5,4,2,2,2,2,1,4,3,2,2,1,3,1,6,6,6,6,6,6,6
9579,46,4,5,3,1,1,2,1,1,4,2,2,1,2,1,6,6,6,6,6,6,6
9580,35,3,2,1,2,1,1,3,1,4,3,1,1,4,1,6,6,6,6,6,6,6
9581,24,2,4,4,1,3,2,1,1,4,3,1,1,4,1,6,6,6,6,6,6,6
9582,47,4,4,3,1,3,2,1,1,4,3,2,1,4,1,6,6,6,6,6,6,6
9583,10,1,5,5,1,1,2,1,2,2,1,2,2,6,6,6,6,6,6,6,6,6
9584,35,3,5,3,1,2,2,1,1,4,2,1,1,4,1,6,6,6,6,6,6,6
9585,35,3,5,6,2,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
9586,12,1,4,5,2,2,2,3,3,1,2,2,1,4,1,6,6,6,6,6,6,6
9587,24,2,4,1,2,2,1,3,2,4,2,1,1,4,1,6,6,6,6,6,6,6
9588,35,3,4,5,1,2,2,1,2,2,2,2,1,4,1,6,6,6,6,6,6,6
9589,35,3,5,6,2,1,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
9590,11,1,6,5,1,2,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6
9591,10,1,5,2,1,3,2,1,1,3,3,2,1,4,1,6,6,6,6,6,6,6
9592,59,6,5,6,1,3,2,3,2,2,3,2,1,4,1,6,6,6,6,6,6,6
9593,47,4,5,5,2,1,2,3,2,2,1,2,2,6,6,6,6,6,6,6,6,6
9594,11,1,6,1,1,1,1,2,2,3,2,1,1,4,1,6,6,6,6,6,6,6
9595,24,2,4,2,1,2,2,3,1,4,2,2,1,3,1,6,6,6,6,6,6,6
9596,24,2,1,4,1,2,2,1,3,1,2,2,1,4,1,6,6,6,6,6,6,6
9597,24,2,4,1,2,2,1,1,2,2,2,1,1,4,1,6,6,6,6,6,6,6
9598,48,5,4,1,2,1,2,1,2,2,1,2,1,4,1,6,6,6,6,6,6,6
9599,35,3,4,5,1,3,2,2,3,1,3,2,1,4,1,6,6,6,6,6,6,6
